LeadID,Date,MarketingChannel,Impressions,Clicks,LeadsGenerated,Conversions,Revenue
2779,2023-07-01,Email,6584,4661,3240,1147,886631
2780,2023-09-03,Facebook,7722,5569,2474,91,21385
2781,2023-09-08,LinkedIn,2537,1194,136,133,95361
2782,2023-12-09,Email,3305,2916,926,325,268775
2783,2023-10-03,Facebook,2728,2450,1623,596,320648
2784,2023-09-09,Google Ads,6402,5265,3175,697,271830
2785,2023-02-15,Google Ads,5878,1769,946,265,214650
2786,2023-09-09,LinkedIn,7748,216,52,46,17756
2787,2023-04-22,Email,2567,505,113,45,9315
2788,2023-10-09,LinkedIn,9073,4047,586,314,142556
2789,2023-04-14,Email,4879,4259,3637,1228,588212
2790,2023-03-01,Facebook,6473,4976,4461,1797,585822
2791,2023-01-02,Facebook,7511,605,234,69,62445
2792,2023-01-20,LinkedIn,3561,2741,1150,1078,778316
2793,2023-02-27,Email,1992,887,390,79,23068
2794,2023-07-29,Google Ads,8430,3603,32,30,9450
2795,2023-07-13,Organic,9752,7920,2494,1278,283716
2796,2023-01-28,Facebook,4199,1334,1256,982,669724
2797,2023-11-20,Google Ads,9517,4590,2802,2527,1612226
2798,2023-03-13,Email,8526,1387,1243,569,283931
2799,2023-06-25,Email,2641,1124,14,14,12362
2800,2023-08-03,Facebook,9772,8668,1797,1254,324786
2801,2023-05-08,Facebook,6848,3180,2832,1505,287455
2802,2023-02-11,LinkedIn,4821,220,203,41,20418
2803,2023-07-12,LinkedIn,8479,625,116,53,48866
2804,2023-10-24,Google Ads,5568,3554,1571,1298,569822
2805,2023-02-08,Email,5284,4450,2428,826,498078
2806,2023-05-29,Organic,1546,654,304,72,11376
2807,2023-04-10,LinkedIn,8861,4325,1332,200,29400
2808,2023-02-12,Facebook,1731,1119,907,13,12363
2809,2023-07-31,Google Ads,7051,2243,1726,1165,838800
2810,2023-01-11,LinkedIn,6310,2561,1095,494,155116
2811,2023-09-28,Email,5011,2595,1974,1797,1419630
2812,2023-11-04,Organic,1605,909,433,249,57768
2813,2023-06-12,Google Ads,6252,5185,3552,2479,2188957
2814,2023-08-25,Google Ads,2886,1183,492,153,57834
2815,2023-11-10,Email,6913,436,87,83,78933
2816,2023-06-07,Google Ads,9702,4280,788,601,430316
2817,2023-05-25,Organic,4890,3643,1265,797,235115
2818,2023-08-27,LinkedIn,3655,1153,153,81,71928
2819,2023-05-28,Email,1128,918,501,314,54950
2820,2023-03-05,Email,1958,804,132,131,83840
2821,2023-07-15,LinkedIn,4659,4067,3391,2548,486668
2822,2023-06-10,Organic,9584,2133,1450,843,554694
2823,2023-05-30,Email,3635,3495,2256,1645,939295
2824,2023-05-10,Email,3940,834,91,38,10944
2825,2023-07-30,Facebook,9206,8834,1312,349,270475
2826,2023-08-15,Organic,3696,3037,2865,385,256025
2827,2023-12-26,Organic,5819,4580,6,5,695
2828,2023-12-09,Email,1317,1263,1111,1110,402930
2829,2023-06-16,Google Ads,9001,1385,1081,604,594336
2830,2023-05-09,Organic,7388,5100,4408,3388,1273888
2831,2023-06-08,Email,7854,2718,1926,1916,1404428
2832,2023-09-22,Organic,5364,3009,455,160,114560
2833,2023-01-02,Organic,2303,1045,463,183,20130
2834,2023-04-17,Google Ads,7159,6845,5179,3880,3375600
2835,2023-09-30,Google Ads,5273,4849,1845,1556,981836
2836,2023-01-31,Organic,9622,3170,1001,823,599967
2837,2023-12-20,Facebook,1298,378,200,97,95836
2838,2023-06-30,Email,8987,3105,2192,2034,1865178
2839,2023-11-30,Organic,8527,2668,2557,2260,2250960
2840,2023-12-12,Facebook,8474,4323,2901,1876,285152
2841,2023-05-30,Facebook,8772,2855,1788,1767,929442
2842,2023-12-23,Email,4370,3051,775,548,398396
2843,2023-03-28,Organic,7222,1979,1210,13,5408
2844,2023-12-10,Google Ads,1271,361,92,56,33936
2845,2023-11-15,Google Ads,1300,570,154,106,92326
2846,2023-12-10,Email,8191,1666,687,208,172224
2847,2023-12-01,Email,6501,6224,5398,99,66924
2848,2023-07-16,Facebook,9389,1945,1789,625,299375
2849,2023-07-31,Facebook,8067,6406,5848,5449,2588275
2850,2023-03-29,Organic,7249,5062,1531,1178,570152
2851,2023-02-13,Email,6870,1888,1222,792,716760
2852,2023-08-04,Facebook,4688,4426,836,643,248841
2853,2023-09-13,LinkedIn,4631,4099,3678,3481,3446190
2854,2023-01-27,Email,6408,1955,980,346,276800
2855,2023-06-17,Organic,9333,6659,1614,138,101292
2856,2023-05-21,Organic,5834,927,775,87,36714
2857,2023-10-13,Organic,4580,2880,2604,2295,699975
2858,2023-08-06,Google Ads,3615,1531,1163,469,237314
2859,2023-08-19,Organic,2810,1142,979,41,31693
2860,2023-08-06,Google Ads,1601,405,222,9,5958
2861,2023-09-29,Google Ads,7504,4506,2925,2346,621690
2862,2023-08-28,Email,8356,6451,604,604,311664
2863,2023-12-27,Google Ads,7250,1107,346,80,12560
2864,2023-07-31,LinkedIn,3403,1781,1641,979,325028
2865,2023-08-29,Google Ads,8455,1186,924,14,4396
2866,2023-08-28,Organic,2329,978,911,77,50358
2867,2023-07-09,Facebook,4707,4372,3029,504,212184
2868,2023-06-15,Google Ads,6388,2895,2364,2149,1794415
2869,2023-03-03,Google Ads,2368,2076,1536,716,636524
2870,2023-08-28,Google Ads,3409,2511,777,409,172189
2871,2023-03-10,Facebook,6146,3522,1828,1441,194535
2872,2023-05-26,Facebook,5642,942,863,79,50560
2873,2023-09-15,LinkedIn,9124,4473,769,544,151232
2874,2023-04-18,Email,6805,2980,1831,1624,1201760
2875,2023-06-20,Facebook,9617,2673,2544,1954,834358
2876,2023-01-24,Email,6315,2870,332,210,21420
2877,2023-10-02,Facebook,4726,3842,538,452,273912
2878,2023-08-08,Organic,9393,4455,2738,753,280116
2879,2023-08-03,Organic,4078,1807,96,92,25300
2880,2023-09-18,LinkedIn,7785,7101,1944,60,13500
2881,2023-12-11,Facebook,8221,1386,853,26,4862
2882,2023-07-27,LinkedIn,8108,3908,3670,3456,1835136
2883,2023-07-13,Email,2293,1178,1017,693,383922
2884,2023-05-13,LinkedIn,5948,344,78,31,29729
2885,2023-11-30,Facebook,4148,2905,855,326,281664
2886,2023-10-26,LinkedIn,7514,3507,377,335,201670
2887,2023-05-20,Email,1808,823,641,49,48461
2888,2023-08-28,Organic,3386,529,415,60,32100
2889,2023-11-19,LinkedIn,8102,3202,1761,1091,668783
2890,2023-09-29,Email,1228,1026,285,177,58941
2891,2023-06-02,Facebook,7592,5735,4603,3688,3227000
2892,2023-11-05,Facebook,8788,6055,4562,2332,1128688
2893,2023-10-05,Google Ads,2184,1733,191,122,46238
2894,2023-03-17,LinkedIn,1911,897,769,232,73312
2895,2023-08-29,Facebook,7058,1102,903,167,133266
2896,2023-04-13,Organic,7844,1693,468,391,179469
2897,2023-12-23,Organic,4320,2973,760,667,364182
2898,2023-07-12,Organic,9621,2029,470,5,3890
2899,2023-06-25,LinkedIn,4634,496,397,104,29640
2900,2023-12-16,Facebook,6044,5914,4015,3119,3006716
2901,2023-05-03,LinkedIn,4610,1064,1034,355,337250
2902,2023-02-28,Facebook,3052,1948,1282,747,573696
2903,2023-04-28,Google Ads,2248,1387,841,724,203444
2904,2023-02-24,Organic,4824,2016,188,135,57915
2905,2023-04-02,Organic,1629,493,215,83,30295
2906,2023-09-24,LinkedIn,6545,1875,884,179,129954
2907,2023-01-07,Organic,9386,1092,814,787,96014
2908,2023-10-07,Email,3973,2865,1686,1182,1044888
2909,2023-06-14,Organic,1988,1264,558,107,72546
2910,2023-04-24,Email,4080,2211,64,14,12194
2911,2023-06-22,Email,9044,8731,2431,1070,585290
2912,2023-03-31,Organic,7284,1530,221,41,27634
2913,2023-01-30,Facebook,5516,2154,1744,132,26004
2914,2023-09-23,Email,2123,2107,1470,560,376320
2915,2023-02-08,Google Ads,2049,1739,1144,647,522129
2916,2023-12-21,LinkedIn,6688,2736,503,236,41772
2917,2023-06-07,Email,1887,784,12,10,2770
2918,2023-04-11,Google Ads,7750,3248,2927,436,108128
2919,2023-08-11,Facebook,8797,837,650,493,271643
2920,2023-03-26,Organic,2056,1442,713,529,325335
2921,2023-10-09,Email,9411,7675,6201,2168,570184
2922,2023-10-15,LinkedIn,8965,5017,3452,873,657369
2923,2023-08-30,LinkedIn,4135,380,194,106,26500
2924,2023-12-30,LinkedIn,1522,1271,840,98,17738
2925,2023-02-09,Facebook,3215,145,64,64,44032
2926,2023-08-04,Organic,3553,2384,529,244,59048
2927,2023-01-28,Organic,1510,179,113,59,43483
2928,2023-04-19,Facebook,4379,2759,753,701,408683
2929,2023-11-16,Email,9435,7462,5945,153,144432
2930,2023-05-03,Email,2961,2250,1713,367,196345
2931,2023-12-09,Google Ads,7432,6270,5298,3377,1219097
2932,2023-02-18,LinkedIn,7972,4680,2921,2455,2300335
2933,2023-10-19,LinkedIn,2544,285,80,9,2205
2934,2023-11-30,Google Ads,5100,2418,421,110,23760
2935,2023-10-30,Google Ads,2335,622,177,79,73707
2936,2023-10-18,Facebook,9895,809,601,356,306160
2937,2023-05-20,Facebook,3766,2810,925,739,310380
2938,2023-06-09,Email,2407,2113,1822,1570,918450
2939,2023-03-29,Google Ads,1318,987,196,50,7650
2940,2023-05-04,Facebook,8038,2577,897,410,364900
2941,2023-05-17,Organic,3814,2468,713,37,4847
2942,2023-01-12,LinkedIn,4071,3479,195,131,92617
2943,2023-10-26,LinkedIn,2752,705,136,133,108528
2944,2023-09-21,Google Ads,6421,3947,2977,234,232830
2945,2023-09-06,LinkedIn,5963,2425,1716,1407,1169217
2946,2023-08-21,LinkedIn,7395,1420,465,348,44892
2947,2023-10-09,Email,1170,1106,164,37,8029
2948,2023-06-21,Organic,3521,1981,1519,462,447678
2949,2023-03-03,LinkedIn,3661,2833,1892,500,142500
2950,2023-03-23,Facebook,9259,2801,198,82,74702
2951,2023-12-28,Google Ads,9136,5091,4176,3732,1265148
2952,2023-12-20,Facebook,6457,3408,1460,517,104951
2953,2023-06-06,LinkedIn,5408,4806,2080,1020,784380
2954,2023-02-17,Google Ads,8480,6734,1034,696,577680
2955,2023-01-19,LinkedIn,7036,6246,4350,1193,623939
2956,2023-11-18,LinkedIn,5461,3429,842,245,222460
2957,2023-08-24,LinkedIn,7029,5286,2761,195,176865
2958,2023-06-01,Email,5093,2024,1454,1039,203644
2959,2023-09-11,LinkedIn,2054,215,113,34,14484
2960,2023-07-25,Organic,3371,2311,989,832,806208
2961,2023-08-09,Organic,1470,897,63,3,1320
2962,2023-07-08,Organic,3262,2566,2086,1815,232320
2963,2023-02-11,Email,5409,658,410,313,106107
2964,2023-05-18,Google Ads,9495,1647,551,19,16872
2965,2023-07-24,Email,5305,2143,814,7,5950
2966,2023-05-21,LinkedIn,2792,705,387,93,13206
2967,2023-07-06,Organic,4042,2582,1392,740,342620
2968,2023-05-18,Google Ads,4655,420,182,151,144356
2969,2023-05-30,Organic,8927,5315,2887,746,635592
2970,2023-11-05,Organic,1577,104,27,14,13468
2971,2023-05-24,Email,2790,981,288,278,259096
2972,2023-06-16,Facebook,6052,5124,2865,478,113764
2973,2023-03-31,Organic,9987,7208,4384,2971,1467674
2974,2023-04-11,Email,1063,749,56,52,35568
2975,2023-09-08,Facebook,4356,4136,2255,1063,453901
2976,2023-10-22,Google Ads,3044,2290,1934,209,183084
2977,2023-06-26,Google Ads,1083,246,5,2,210
2978,2023-03-17,Google Ads,8130,6685,2820,807,264696
2979,2023-10-24,Organic,4678,3347,3271,2516,2397748
2980,2023-12-11,Organic,9886,4568,3914,449,436428
2981,2023-07-16,Google Ads,1499,1355,621,162,37746
2982,2023-10-31,LinkedIn,9441,9314,584,59,24721
2983,2023-05-17,Organic,6660,487,128,60,27000
2984,2023-07-09,Organic,4364,2178,1218,87,27144
2985,2023-08-22,Email,2958,1110,683,646,487730
2986,2023-06-05,Organic,8584,4453,1028,65,41340
2987,2023-08-07,Organic,3555,3190,2616,1453,1115904
2988,2023-03-18,Email,6093,1858,1054,384,142080
2989,2023-03-22,Google Ads,3014,462,340,229,59311
2990,2023-04-11,Organic,9949,444,224,41,38540
2991,2023-05-24,Facebook,9496,3507,2734,1115,1032490
2992,2023-05-13,LinkedIn,7393,1977,783,3,2148
2993,2023-08-08,Email,3253,3061,2398,1517,185074
2994,2023-05-12,Organic,6419,5435,3915,1212,916272
2995,2023-08-13,Email,3093,2176,569,497,302673
2996,2023-02-03,Email,7389,4199,3738,468,352872
2997,2023-06-26,LinkedIn,8778,8659,5484,513,194940
2998,2023-09-16,LinkedIn,7389,1491,1250,334,128256
2999,2023-12-31,Organic,8137,5414,2681,1993,1423002
3000,2023-12-12,Facebook,2656,2485,2150,895,170945
3001,2023-03-17,Email,7053,2365,2068,1423,382787
3002,2023-09-19,Facebook,1619,449,136,31,14260
3003,2023-03-02,Google Ads,4785,511,153,59,11682
3004,2023-03-27,Organic,6541,1619,902,459,93636
3005,2023-04-23,Facebook,6426,5482,3486,1836,903312
3006,2023-03-19,Organic,8245,3007,2209,325,106925
3007,2023-05-26,Google Ads,9748,8130,610,83,34694
3008,2023-04-18,Organic,4687,947,595,214,193670
3009,2023-05-15,Google Ads,2505,1262,957,51,38199
3010,2023-08-01,Facebook,4500,1248,90,21,13461
3011,2023-08-11,Google Ads,7719,331,12,10,1030
3012,2023-04-23,Facebook,5400,3124,1759,750,125250
3013,2023-11-22,LinkedIn,7039,5107,4216,2547,2060523
3014,2023-09-16,Email,5888,4992,2146,460,75440
3015,2023-05-17,Organic,7964,5790,474,201,29748
3016,2023-03-13,Google Ads,3438,863,738,616,66528
3017,2023-12-26,Facebook,5109,3273,94,23,8487
3018,2023-01-08,LinkedIn,7294,599,67,54,48978
3019,2023-02-02,LinkedIn,4468,3758,1954,378,77868
3020,2023-11-25,Google Ads,8048,2003,1461,409,178324
3021,2023-11-15,Email,2047,1216,932,53,28885
3022,2023-12-24,Email,5214,2977,1051,331,278371
3023,2023-04-02,Facebook,6609,1351,725,250,81750
3024,2023-09-08,Email,3998,2019,1226,1223,977177
3025,2023-07-17,LinkedIn,3046,548,441,349,177641
3026,2023-03-17,LinkedIn,4714,2800,2166,383,331295
3027,2023-10-16,LinkedIn,6354,2290,15,5,4170
3028,2023-12-17,Google Ads,5139,678,40,27,16470
3029,2023-07-11,LinkedIn,7931,3584,1769,1357,1123596
3030,2023-07-17,Google Ads,3045,2975,2672,1515,1328655
3031,2023-09-19,Google Ads,2286,1898,1102,205,179785
3032,2023-06-11,Facebook,2556,1653,440,166,23074
3033,2023-07-23,LinkedIn,5396,4007,776,308,223608
3034,2023-02-25,Organic,3678,1007,642,127,61087
3035,2023-06-23,Organic,5161,1664,36,17,3366
3036,2023-08-23,Organic,9865,8959,7183,2662,425920
3037,2023-05-09,Facebook,1801,1236,1176,1160,435000
3038,2023-10-23,Email,7387,3969,3286,2120,644480
3039,2023-07-08,Organic,9324,3321,27,25,24250
3040,2023-01-10,Facebook,7391,1980,1071,736,380512
3041,2023-09-15,Google Ads,4143,1603,620,171,134406
3042,2023-06-12,Google Ads,6885,6252,5232,1733,1412395
3043,2023-05-31,LinkedIn,3741,3194,1163,527,513825
3044,2023-05-21,Email,5701,4039,231,51,22389
3045,2023-02-07,Google Ads,9060,8862,3270,54,33804
3046,2023-09-06,LinkedIn,3152,1820,633,91,57239
3047,2023-11-04,Google Ads,5847,1351,15,6,5400
3048,2023-08-22,Facebook,4469,216,21,5,1090
3049,2023-06-21,Email,6949,2038,1033,442,179452
3050,2023-05-24,Organic,8753,4147,225,6,4632
3051,2023-08-17,LinkedIn,4335,969,419,98,58114
3052,2023-12-03,LinkedIn,3666,3326,1019,739,370978
3053,2023-10-18,Email,3741,674,606,552,99912
3054,2023-12-10,Google Ads,1959,471,422,306,70074
3055,2023-09-03,Organic,2153,2105,1408,123,15744
3056,2023-02-15,LinkedIn,5227,390,103,10,5600
3057,2023-11-26,LinkedIn,5518,4128,1354,587,331655
3058,2023-01-06,Google Ads,9974,5270,2235,1463,190190
3059,2023-05-10,Email,4736,3800,1676,564,244212
3060,2023-10-02,LinkedIn,3600,1626,1360,554,552338
3061,2023-10-26,Organic,4210,2960,2619,640,69120
3062,2023-05-17,Email,7944,2216,315,73,34602
3063,2023-03-28,Email,3571,2371,2098,533,454116
3064,2023-06-22,Organic,7483,5961,5281,516,250260
3065,2023-08-23,Email,2755,850,62,34,31518
3066,2023-10-14,Email,9021,4284,3329,1244,883240
3067,2023-04-13,Facebook,5706,5639,2029,421,271966
3068,2023-04-18,Google Ads,9157,6537,6300,1561,243516
3069,2023-10-26,Email,6414,4990,2737,536,457208
3070,2023-01-11,Facebook,8509,2419,1658,1555,1136705
3071,2023-01-26,Organic,7537,3888,716,533,168428
3072,2023-06-26,Google Ads,1541,1341,1316,1145,866765
3073,2023-03-14,Facebook,4172,643,588,519,196701
3074,2023-02-27,Facebook,4307,715,669,473,48246
3075,2023-06-21,LinkedIn,2014,124,10,1,343
3076,2023-08-15,Organic,4176,1104,837,130,91000
3077,2023-02-19,LinkedIn,2763,2532,1147,248,88040
3078,2023-08-14,LinkedIn,4352,4104,1084,383,345849
3079,2023-03-04,LinkedIn,3695,205,60,3,1464
3080,2023-05-01,Google Ads,2291,1828,853,135,94365
3081,2023-03-26,Email,3004,2200,2088,1668,864024
3082,2023-03-11,Email,1114,280,152,106,48336
3083,2023-01-13,Google Ads,2615,1129,9,1,495
3084,2023-08-28,LinkedIn,8613,1928,74,18,15138
3085,2023-12-22,Organic,5921,1612,1352,146,131692
3086,2023-07-27,Google Ads,5775,3535,977,694,293562
3087,2023-04-22,Organic,1136,563,184,27,5508
3088,2023-08-09,Google Ads,6792,6369,691,370,271210
3089,2023-07-12,Google Ads,8970,7363,6197,5415,2761650
3090,2023-10-28,Email,1354,836,247,73,21535
3091,2023-06-10,Organic,5722,4743,641,90,14850
3092,2023-10-15,Organic,2310,1778,812,7,3633
3093,2023-01-01,Email,3839,2953,463,352,152064
3094,2023-01-20,LinkedIn,7758,5245,3437,1227,857673
3095,2023-08-07,Google Ads,5574,4433,3567,1836,1222776
3096,2023-03-22,Organic,9648,8732,1191,1007,386688
3097,2023-07-10,Facebook,8578,1721,1212,900,634500
3098,2023-10-28,Email,4579,2806,1871,179,33473
3099,2023-03-20,Email,1357,781,101,41,38745
3100,2023-12-18,Google Ads,4972,1237,80,22,17468
3101,2023-10-01,Organic,1689,360,193,157,21823
3102,2023-02-04,Google Ads,2402,472,148,49,33565
3103,2023-06-05,Email,3529,1368,731,426,401718
3104,2023-01-29,Facebook,7635,6457,2304,1890,376110
3105,2023-11-01,LinkedIn,9029,8299,1044,618,431982
3106,2023-01-18,Google Ads,1192,1097,552,228,25992
3107,2023-06-07,Email,9607,1940,1914,1011,342729
3108,2023-04-12,LinkedIn,8536,5822,1723,1042,575184
3109,2023-11-20,Email,6797,1895,1205,122,120170
3110,2023-11-06,Google Ads,8338,3679,1890,1789,660141
3111,2023-08-25,LinkedIn,7093,6906,1713,1100,1010900
3112,2023-10-03,Email,3533,230,115,95,48450
3113,2023-02-11,Google Ads,8150,4091,2545,941,600358
3114,2023-09-06,Facebook,7701,3825,386,262,88818
3115,2023-05-02,Email,3156,343,46,30,25950
3116,2023-01-31,Organic,9500,4910,3894,465,368745
3117,2023-03-04,Facebook,1807,1431,1002,330,312180
3118,2023-02-25,Organic,1246,212,79,67,7236
3119,2023-11-07,LinkedIn,3168,2097,783,640,161280
3120,2023-06-22,Organic,1892,1081,564,491,252865
3121,2023-06-07,Organic,6019,3436,926,856,285904
3122,2023-12-11,Organic,2883,1757,322,7,5432
3123,2023-10-24,Google Ads,9922,5514,558,307,33770
3124,2023-12-03,Google Ads,3002,956,7,7,2492
3125,2023-05-07,Email,1300,308,183,108,57780
3126,2023-08-26,Organic,4926,2724,157,141,79524
3127,2023-05-18,Facebook,4961,382,107,19,8208
3128,2023-08-12,LinkedIn,1871,351,229,127,62865
3129,2023-10-29,Email,5228,2012,1946,1281,413763
3130,2023-04-17,Organic,9326,690,660,1,109
3131,2023-06-23,Google Ads,4975,1672,863,524,362608
3132,2023-07-14,Facebook,4582,1646,407,347,254698
3133,2023-07-15,Google Ads,6133,5669,2285,1538,736702
3134,2023-08-31,Google Ads,9771,4746,1030,573,346092
3135,2023-02-04,LinkedIn,3564,2223,1775,778,234178
3136,2023-08-27,Facebook,6486,5091,273,235,94235
3137,2023-03-19,Google Ads,5338,1186,777,298,30098
3138,2023-12-22,Facebook,2709,1090,443,365,209510
3139,2023-11-22,LinkedIn,9851,8328,6503,1947,1621851
3140,2023-02-10,Google Ads,8644,4162,252,110,28600
3141,2023-11-09,Email,2351,670,575,57,16131
3142,2023-12-12,Facebook,3147,1717,901,684,469224
3143,2023-12-09,Organic,4106,3202,1576,198,127314
3144,2023-04-14,LinkedIn,6818,6251,2926,2031,1336398
3145,2023-10-13,Organic,8184,7557,7093,2426,543424
3146,2023-02-08,LinkedIn,5546,4160,478,444,235764
3147,2023-02-22,Google Ads,5467,1436,1184,567,309015
3148,2023-10-28,Organic,3163,1003,799,710,100110
3149,2023-02-02,Facebook,2735,1562,1490,140,81480
3150,2023-04-11,Email,2680,523,442,107,20330
3151,2023-11-23,Email,6778,1186,782,185,136345
3152,2023-01-03,Email,6148,5943,1534,260,173160
3153,2023-09-09,Facebook,3470,1234,396,5,2930
3154,2023-01-21,Organic,6589,1270,1050,111,96348
3155,2023-05-30,Facebook,8308,7628,267,189,102627
3156,2023-07-30,Email,2864,1316,961,626,88892
3157,2023-09-13,Google Ads,3192,328,214,128,87552
3158,2023-09-23,Facebook,1223,1012,344,308,202972
3159,2023-07-24,Google Ads,1178,1009,277,277,112739
3160,2023-08-06,LinkedIn,3023,1985,970,278,87292
3161,2023-06-19,Organic,9309,5046,986,912,170544
3162,2023-09-04,LinkedIn,9147,4998,3938,3710,3669190
3163,2023-05-26,Organic,6444,525,472,168,124992
3164,2023-08-12,Google Ads,1479,1269,408,132,92268
3165,2023-07-01,Google Ads,2169,2088,1445,64,6912
3166,2023-11-28,Email,3106,940,673,216,213840
3167,2023-04-29,Google Ads,5199,2814,2814,1671,872262
3168,2023-12-31,Organic,4629,2919,32,5,3795
3169,2023-04-30,Google Ads,8450,7373,1163,1026,180576
3170,2023-10-02,Email,9388,4297,2758,181,142809
3171,2023-09-25,Email,5984,5734,2664,1607,1523436
3172,2023-05-19,LinkedIn,2742,572,550,36,14040
3173,2023-08-11,Organic,2210,2034,799,665,237405
3174,2023-11-19,Facebook,9937,2644,394,164,110700
3175,2023-07-05,LinkedIn,6424,5596,2563,2025,1409400
3176,2023-02-11,Facebook,1200,1083,208,184,140208
3177,2023-05-06,LinkedIn,5397,1414,519,479,394696
3178,2023-10-30,Organic,6511,4310,2185,1937,491998
3179,2023-12-01,Facebook,4031,1588,1542,815,410760
3180,2023-02-04,LinkedIn,5664,1940,274,258,214398
3181,2023-02-11,Google Ads,8105,3433,646,150,96900
3182,2023-12-07,Facebook,6033,4582,3033,90,88380
3183,2023-09-11,LinkedIn,8203,3545,1843,367,195244
3184,2023-09-17,Google Ads,8719,7602,1238,816,532848
3185,2023-07-17,Google Ads,5477,2498,332,242,156332
